1522294407.4247878,0,443.714
1522293586.1943123,0,437.966
1522295096.939356,0,435.3
1522298066.8032634,0,435.527
1522298187.5234647,0,435.498
1522306575.3685198,0,441.639
1522329236.233564,0,467.968
1522331979.9686174,0,466.704
1522327108.8036714,0,454.675
1522320844.2587245,0,441.427
1522328156.7537873,0,446.295
1522324003.2188687,0,436.167
1522323520.1039226,0,431.024
1522330458.1229804,0,435.195
1522346051.3380363,0,450.912
1522342969.4530818,0,442.005
1522335099.748128,0,427.512
1522338794.5631816,0,427.615
1522345109.0982363,0,430.947
1522347327.073293,0,429.223
1522353442.6103501,0,432.330
1522357029.5045974,0,432.309
1522358174.6132517,0,429.253
1522352746.1683078,0,418.4
1522356041.6233623,0,418.031
1522358297.2019694,0,416.464
1522360587.0906975,0,414.947
1522358192.2446258,0,408.156
1522362979.0693557,0,409.478
1522367719.8844962,0,410.75
1522376331.1148264,0,416.475
1522374188.193569,0,409.909
1522372276.3035119,0,403.798
1522373345.5086527,0,401.047
1522382118.9121819,0,406.684
1522379398.1157246,0,399.802
1522383158.6796663,0,399.962
1522382517.8052087,0,395.467
1522388938.390761,0,398.420
1522380938.4494913,0,386.476
1522385461.289821,0,387.396
1522382802.863352,0,381.213
1522414194.5380921,0,410.257
1522390215.7492437,0,381.395
1522361231.7767737,0,352.138
1522361217.657128,0,349.153
1522360009.779857,0,345.276
1522357069.7277884,0,340.138
1522363346.2293298,0,342.213
1522369056.2032847,0,343.858
1522370463.5240188,0,342.129
1522372537.5339684,0,340.927
1522376450.2647154,0,341.16
1522377550.0986526,0,339.22
1522378673.3241885,0,337.32
1522378136.572933,0,334.193
1522379887.2276607,0,332.816
1522385385.713602,0,334.220
1522387538.8675308,0,333.141
1522390537.319458,0,332.693
1522391785.7869854,0,330.961
1522398367.471315,0,333.156
1522406493.5048559,0,336.54
1522402854.2983854,0,331.145
1522396028.4439404,0,323.662
1522397651.0062838,0,322.275
1522405891.6594133,0,325.527
1522408546.4649043,0,324.851
1522410914.1999493,0,323.982
1522421119.9550056,0,328.675
1522443574.520062,0,342.870
1522438511.1151588,0,336.164
1522436631.4522145,0,332.067
1522443987.6872702,0,334.851
1522450771.082326,0,337.245
1522471686.1673706,0,350.941
1522477471.7224267,0,352.74
1522479621.9774923,0,351.524
1522484863.4525468,0,352.876
1522483480.4675925,0,348.773
1522505050.9826458,0,364.016
1522504477.457703,0,360.346
1522511896.6827674,0,363.676
1522528106.1778123,0,375.174
1522525701.1528563,0,369.605
1522537321.8779113,0,377.067
1522545576.232966,0,381.533
1522552033.4280312,0,384.316
1522559318.433077,0,387.985
1522562758.3081405,0,387.806
1522568060.0331972,0,389.513
1522582739.1782413,0,401.080
1522579548.8332949,0,393.898
1522607230.8283405,0,420.561
1522624874.3633966,0,437.833
1522633356.368452,0.160952,444.165
1522640253.0335083,0.157775,448.54
1522641789.1785638,0.157175,445.767
1522639446.783633,0.157775,437.984
1522640151.4286778,0.157775,434.298
1522643663.91373,0.157175,434.177
1522640516.678775,0.157775,425.833
1522640992.8138263,0.157775,422.071
1522638508.5788715,0.159513,414.944
1522636794.5039268,0.159513,408.904
1522643016.9489827,0.157175,411.843
1522628978.5040376,0,392.76
1522626437.3790944,0,386.516
1522621604.4641583,0,378.258
1522626862.4592152,0,379.839
1522618639.9742599,0,368.766
1522609185.1693156,0,357.259
1522613262.1343722,0,357.656
1522616257.6394272,0,357.131
1522633459.124493,0.160952,369.1
1522632612.859538,0.160952,365.091
1522634517.7845933,0.160952,363.577
1522631112.3996596,0,357.475
1522631667.6447136,0.160952,354.884
1522634632.0997586,0.160952,354.347
1522625691.9248111,0,344.118
1522620019.5998547,0,336.930
1522622505.024915,0,336.075
1522619206.73996,0,330.944
1522632133.795017,0.160952,337.907
1522636917.4700718,0.159513,338.805
1522639660.7751374,0.157775,338.135
1522639769.900193,0.157775,335.479
1522637355.7852483,0.159513,331.007
1522658112.2302933,0.160952,344.065
1522666792.8953495,0.160412,348.124
1522672010.4104042,0.158734,349.431
1522675655.6854486,0.162271,349.465
1522676094.7718575,0.162271,346.898
1522676272.5169137,0.162271,344.157
1522676732.2119687,0.162271,341.68
1522692515.7170234,0.145606,351.452
1522691669.602087,0.146205,347.805
1522694726.8171427,0.145606,347.358
1522711900.5621994,0.129841,358.652
1522736912.5572543,0.098729,378.048
1522737622.5023003,0.098729,375.304
1522744184.607357,0.093394,378.102
1522743250.5224235,0.093394,373.8
1522749525.667479,0.091776,376.305
1522742272.8325334,0.100827,366.296
1522741667.508701,0.100827,362.56
1522733845.513754,0.104124,352.786
1522735501.8887987,0.104124,351.174
1522744077.6738536,0.093394,355.315
1522750926.3489087,0.090217,358.069
1522754257.7839534,0.087759,357.836
1522759203.949009,0.083323,358.982
1522762295.0440547,0.082784,358.541
1522764992.9791114,0.007973,357.757
1522772079.284156,0.083263,360.762
1522774177.9892108,0.083263,359.451
1522769915.2941778,0.085361,352.778
1522774816.7392228,0.083263,353.861
1522775192.9942796,0.083263,351.173
1522779214.2293355,0.085062,351.511
1522781951.224391,0.085062,350.791
1522782316.0894446,0.085062,348.142
1522787417.7744899,0.084942,349.36
1522788285.0707874,0.084942,347.142
1522788384.2858388,0.084942,344.338
1522797310.8809035,0.088299,348.598
1522807368.1559594,0.086980,353.914
1522811962.911003,0.087460,354.746
1522817733.4360466,0.088179,356.579
1522829732.3110907,0.085002,363.861
1522834385.8261356,0.089078,364.793
1522828554.651192,0.087340,356.582
1522830990.206258,0.085002,355.579
1522834591.3113024,0.089078,355.578
1522847495.666347,0.084223,363.616
1522878035.0614128,0.081285,389.075
1522889132.796458,0.075471,396.809
1522897569.0989645,0.071214,403.930
1522900488.689755,0.071754,406.515
1522907771.3048,0.069836,410.62
1522926931.0598452,0.054130,428.935
1522962255.394901,0.084462,471.839
1522965494.6199667,0.091955,471.276
1522973838.9050112,0.108260,478.421
1522974871.1500669,0.108260,474.507
1522980479.775133,0.112576,477.521
1522991903.550188,0.123247,489.735
1522989471.9252439,0.121868,480.234
